Closeness
;Closeless;Further BFS;Random
nSamples;Expected MSE;MSE;Spearman Correlation;Jaccard 1%;Jaccard 5%;Expected MSE;MSE;Spearman Correlation;Jaccard 1%;Jaccard 5%;Expected MSE;MSE;Spearman Correlation;Jaccard 1%;Jaccard 5%
158;0.0004126649183827959;0.0006273155481184119;0.9022225993167605;0.6038940169681807;0.7813915465153176;0.00013498243685490936;0.0001252299973715804;0.9704043137634991;0.6817692827824933;0.8008351352098845;1.264396436439962e-05;1.2318058588396219e-05;0.9737223240619859;0.6137461255150746;0.7539732312311631;
165;0.00040709633405022636;0.0006230963851590111;0.8996984549979722;0.6194853286742855;0.7863356559594208;0.00012766664631663887;0.00011838808237776911;0.9713335702991752;0.7001989550281629;0.8030384699187162;1.1575637129793956e-05;1.1257431409196362e-05;0.9763462583182516;0.6134731845614756;0.7750197623911992;
173;0.00040204794167500137;0.0006145461544886835;0.8977233230149267;0.6290165653344068;0.790829930415079;0.00013093364635555097;0.00012011876596032336;0.9716286982494169;0.7201839581794649;0.809583203697359;1.2254305352878264e-05;1.1222448371752209e-05;0.9777842459331642;0.6521814661097722;0.7801953301809276;
181;0.0003938214736722999;0.0006099137191202869;0.8941380242214115;0.6193711887558965;0.7862646303997395;0.0001286888487043398;0.0001213697949228504;0.971446753787833;0.7159005362397812;0.8202393815372465;1.1184256029929764e-05;1.049529285814913e-05;0.976947474584644;0.6143602650216395;0.7668355287383551;
190;0.0003892235945992538;0.0006017168897480443;0.8920953765596542;0.6298539723581743;0.792468874047495;0.00012979407427412374;0.00012232357847637477;0.9708411512186189;0.7429219875795467;0.8155128529587692;9.296656441443023e-06;8.9623222819312e-06;0.9812749240988079;0.6643600401848456;0.7914824481940755;
199;0.00038310180875022684;0.0005952486272199116;0.8882337282554449;0.6264536795850416;0.7862338954597664;0.00013183472873375026;0.00012561765190447876;0.9696479971758171;0.7221585144826687;0.825730865498483;9.789893163083373e-06;8.770375864285267e-06;0.9808918482333521;0.666657438029174;0.7925157226674623;
208;0.0003772381854679697;0.0005867834543296088;0.8858167787680142;0.6406551717249911;0.7903833135678777;0.00013253625692462095;0.00012706065909708097;0.9697003702229174;0.7275644981074312;0.8275151163844009;9.136594287178105e-06;8.739175061356374e-06;0.9802834933675219;0.6598123671027271;0.7921362559436376;
218;0.0003721162989032404;0.0005807656399947458;0.8820730018792587;0.6489170918776677;0.7906880744659237;0.00013666563943752765;0.00013194179531214706;0.9689299759779698;0.7492298379069061;0.8349456560261722;9.423018155225127e-06;8.807551737535493e-06;0.9809713074068236;0.674602202543851;0.7793412123373858;
229;0.00036575239100676267;0.0005707796622937417;0.8789884097247718;0.6594482579447491;0.7940130260455668;0.0001361407548673205;0.0001338913239625232;0.9679471960330936;0.736116057662658;0.8436161003112221;8.571976211709578e-06;7.732034361208641e-06;0.9831612060556245;0.660260962624097;0.7978216620340564;
239;0.00036048868451946954;0.0005617983702091423;0.8764276070621206;0.6746776117014798;0.8033204614703727;0.00012338171563985173;0.0001195435301726951;0.9695619983097621;0.7402258265554981;0.8406881899819277;7.558906957447546e-06;6.904457823450463e-06;0.984192570080436;0.6822220426098283;0.8224351218773498;
251;0.0003561914180807632;0.0005552333804578434;0.872160253327385;0.6910374645232746;0.8043154970038359;0.00011702979819210775;0.00011403140646832714;0.9705232086349045;0.7659747109416728;0.8449304845316172;8.1080943882611e-06;8.066239166051603e-06;0.9845575599491126;0.6739254100451821;0.8106064783844826;
263;0.00035092187726062056;0.0005454516982724227;0.8688496578672543;0.6922924784622451;0.8095453901984075;0.00010956834676862599;0.00010588067348864023;0.9716413004905001;0.7529704384730543;0.8411098559367327;7.290993663597354e-06;6.91673091913034e-06;0.9849500407344339;0.6725847174527678;0.8152011159233588;
275;0.000346176558914011;0.0005366610378619044;0.8659732045830263;0.7102255126688357;0.8038754928771802;0.00010070504415929148;9.664673029374981e-05;0.9723669142337314;0.7104631892997719;0.8526662280385638;7.221203886494836e-06;6.8119177058063425e-06;0.985594140611122;0.6661348534527547;0.823911324551762;
288;0.0003415001230256264;0.000527436782716298;0.8623223701492349;0.7031317256319735;0.8070749417931248;9.101139033966107e-05;8.721617344652685e-05;0.9738752524285299;0.763899903288201;0.8376299325956046;6.339302181600046e-06;5.858963123489271e-06;0.9869141754677638;0.7293366975813782;0.8154458407492992;
301;0.00033724650409932975;0.0005204194517473263;0.85788314814728;0.6859951103475617;0.8089727439010512;8.870857198365299e-05;8.51361452137499e-05;0.9738427258427396;0.7589136534469507;0.8342681910779641;5.856956087556256e-06;5.548852985583149e-06;0.9875542045339248;0.7113843151492649;0.8258038819352579;
316;0.00033316441879996974;0.000508483295110005;0.8545310668126005;0.6957786173673909;0.8181203574336823;8.17736663540467e-05;7.718897637422483e-05;0.975838276275071;0.7641166564739313;0.8515836371597134;5.809853595163972e-06;5.402899020513979e-06;0.9882644252573292;0.7236067049699929;0.8211646760050532;
331;0.0003276364890767416;0.0004995490267345757;0.8497188219523957;0.7167398226635706;0.8087608448855033;7.700036806732018e-05;7.288516181257285e-05;0.9763676531279804;0.7687315119500734;0.8420616424656049;6.313889787265678e-06;5.6950324919568625e-06;0.9883873102582281;0.7384268075800388;0.831207230604996;
346;0.0003236912592990726;0.0004889565881879442;0.8463942372268655;0.7178066219549799;0.8099460717965069;7.415110077647344e-05;6.997488329308832e-05;0.9765319515963228;0.7690565444861348;0.8515147792564611;5.598066289948931e-06;5.178184797935672e-06;0.9895010292408257;0.7375642292490119;0.8449363237292766;
363;0.00031914241796787636;0.00047774473763300714;0.8423558493491111;0.7270505704594511;0.8147215547577075;6.963179648492204e-05;6.5866531915312e-05;0.9769462214739275;0.7449699413014246;0.845992820028473;5.199294687761255e-06;4.832195780042361e-06;0.9890218874814447;0.7297690741482757;0.8338704847855699;
380;0.0003140471467201108;0.0004675730132476804;0.8383997039596548;0.7286443879124268;0.814179768178713;6.439479578862614e-05;5.9987126718841515e-05;0.9783367256001664;0.7682202068226527;0.8520045443174473;4.636231894605811e-06;4.004670343871764e-06;0.9913254275181649;0.7409047915475563;0.8560748668047968;
398;0.0003092294925606864;0.0004571274743755898;0.8341723499960595;0.7235173193545071;0.8137219145527124;6.207544480942407e-05;5.755719480742769e-05;0.9787598296952119;0.7727069509989206;0.8570836796006562;4.465450068000811e-06;4.079260800162381e-06;0.9912087895425523;0.7376180154735065;0.8575124813357723;
416;0.00030471658280278337;0.0004474002352334305;0.8295195636885888;0.7260734462610207;0.812437530241787;5.9705188011399376e-05;5.532028006817719e-05;0.9789994827154921;0.7620357491593616;0.8598525816031621;4.352735054424955e-06;3.914836756969567e-06;0.9914458397477574;0.7496604841060054;0.8608711687243529;
436;0.000299284321512287;0.0004373977101551674;0.8242354012018613;0.7290307971014494;0.8165957223321004;5.5401410832801156e-05;5.1412654580840285e-05;0.9794275974359562;0.7633685256823555;0.8672599322818707;3.872516486586164e-06;3.424526678911231e-06;0.9921665250402842;0.754248937918413;0.865712488947217;
457;0.00029294788769235614;0.0004278776042344508;0.8183813564212044;0.7449341438703141;0.8221121783893742;5.089266329193507e-05;4.699584315266166e-05;0.9805920610244672;0.7616611076823411;0.8650298063451728;3.83916449853903e-06;3.35186353453929e-06;0.9922999553140095;0.7941447053436076;0.8685533444147788;
478;0.0002881643525086064;0.0004182587547538606;0.8132928459789864;0.7627415458937199;0.8193951571328687;4.729552957985541e-05;4.295930912243609e-05;0.981462580935415;0.7819582797403721;0.8616447338746469;4.05031214676282e-06;3.517165965033675e-06;0.9921345718101021;0.7243314671339901;0.8622732542093973;
501;0.00028367779326364284;0.0004068738789887424;0.809270345388454;0.7746736560797614;0.8211558794846169;4.626456659230998e-05;4.218605827452566e-05;0.9813119708717549;0.788450786939159;0.8737731104223384;3.7966697929662733e-06;3.3091013197972833e-06;0.9930164407229554;0.7693955746175912;0.8760788765676277;
524;0.0002796453449451368;0.00039561474192575014;0.8051544758281287;0.7727053140096615;0.828624957632121;4.424327822940904e-05;3.9896181209217484e-05;0.9817550005308237;0.781837957990622;0.8665764363175787;3.241302874450491e-06;2.8477843750677366e-06;0.9934399541612876;0.7823511622070771;0.8778976477045163;
549;0.00027463093777099523;0.00038516619216369483;0.7999441920190555;0.7639479905437351;0.8316412179471079;4.2023079733981225e-05;3.7519318664059215e-05;0.9823790294010045;0.8074140673673028;0.8767080331456065;3.044606838986906e-06;2.68561941273619e-06;0.9939092646772473;0.7789343804583171;0.8840780204426667;
575;0.00026978397037294254;0.0003742700354244424;0.7949247086575097;0.7554322129715283;0.83763893685853;3.976922526008876e-05;3.523239861489098e-05;0.9826166891102588;0.7818031915436879;0.8672957798589411;2.783019339099308e-06;2.474456673901761e-06;0.9941915683217452;0.7945928445220659;0.8823090383741238;
